,seller_id,buyer_id,product_id,order_id,quantity
3219,24,894,350,49ead989c2f4bd14fb5abebde6a8fb2b,2
3220,132,79,12005,c9bae6bba28556de9485563f8ac32176,2
3221,152,750,7378,9c84c2d1232d634167aafbae59acb293,4
3222,54,227,19174,b29bd85a70b334a80cf4565297d306b0,4
3223,174,848,3322,7708255413613be195e43989ce837a6c,1
3224,194,798,15273,50f3f4896a6cf87df0fe9edf72a7ffa3,2
3225,141,95,11599,3e060358a2ba9f58fb2c2b5e20c3e1bb,2
3226,100,921,7032,c1d94994628a0cf30863460bb8a7d1a5,2
3227,25,474,6965,a2e89c9849ae4293bc04f84aefaa1826,1
3228,74,919,3154,4a1af6ec899b5d9a16eacf40e3de2d1a,4
3229,103,151,2665,4ec8922ceb73ed36327d4a09db162eb1,1
3230,68,392,11240,65d0085259e9482e7a74dfebe535e8c5,2
3231,160,254,11106,26ef5eaff22ab01ee8c4f0a6f2fc3888,4
3232,89,318,2269,1d458826ecadedec3a2c724b09e488a2,2
3233,189,534,8215,909264cf93c93f1b2f924ccc5df4467a,3
3234,41,352,1918,04a1ca8a46ffb1ef7697c8f258ecb890,3
3235,103,357,6716,16504378880bceb6032a2231c3f573ea,1
3236,150,973,8097,d71ff7926eceedc67e5bf7ef583d764f,3
3237,116,84,18079,0adea215c2a6624491461bcb06625ec8,4
3238,154,268,5626,e708b539bbf3993ca0de35ba4bd26df2,1
3239,47,136,15313,3a7363cd2754272e82a9bd7ee95990eb,3
3240,120,743,7452,5b651338189f6910733e03f23a7ef948,2
3241,72,8,16457,1d72ac64a4948654bb0e6751d2b18735,1
3242,47,412,3834,aea5fe3ff05bd3d93d735824a4d862f6,3
3243,11,10,1610,fb9f515c54edb5af4ee6306407adb262,4
3244,79,32,8910,d57b7227a946674429b66e0fc1dbc470,4
3245,162,352,4068,bb022d55cb96e6092b44fa8b85e0e7de,2
3246,88,269,17084,592ad3b001df143e2814e1afd3f7ca2d,3
3247,59,99,4633,c72f2a29aff5898a76b302968cff5d3c,2
3248,182,463,10474,e690445cd3326dd7296ef484b73f2d86,1
3249,149,120,12081,d84e63720804ac7f4f63cbe5a530fdfa,4
3250,52,556,4102,dc9057bf56a60b430452580447d65b91,4
3251,38,640,17936,992d869739b6d1898b4da0d2b423ff93,1
3252,118,877,13567,5dbe9cb77b6f47a7c5b35669fac702c4,4
3253,45,638,10376,32f664d37c508934066d945f94481250,2
3254,92,388,9416,8671b2559b803d3b5027162c221a03f2,1
3255,64,56,2337,303bb8dca049ac4b3c12901ddc58cd3d,1
3256,100,472,12446,fd16019713ad5909009f0eb1852f0800,3
3257,189,12,2358,68a26638cb1fef5f34010892b289d34b,1
3258,183,218,6239,59283b560ec7212c52e1b21a6e31b663,4
3259,103,911,17031,902054702df48084ac12f9aa9253a1b0,3
3260,110,219,13881,d6bce056edc3c467094a078dfe33e077,2
3261,188,748,12398,a9bb8cdeca5d17f623c0ddae7a5dd385,1
3262,198,897,1727,28745110bcbee6a188f488348b8cd701,3
3263,56,124,10160,f7cf8c4b3468a7c1df8624fc0ab9fe47,4
3264,173,960,3345,c3a755cf96f6ba4435ae4675e98b9276,2
3265,169,41,14514,b2e8109820e94c3b1b86a5b890826ad6,2
3266,8,257,8866,51ea9d38b22f429a48402f13ca49d829,1
3267,108,409,8095,745bb72cce6c1ddc3801b69c053df08a,3
3268,1,146,1703,29e455921ade056ff72f980684cdb4ab,3
3269,137,598,3078,e5d31a4d8f445896f091179c3e7b5fcc,1
3270,56,559,19045,8f67fd3acb59dc8690c72107487bcc52,2
3271,116,49,13236,b8123b5e95023f5364577dfa8b9a1ced,2
3272,91,343,920,bcd843525afb8a146dd8c2bb48b98b7d,4
3273,183,165,12808,442c25a0e60a4f146a6d994b1770419a,1
3274,17,984,12595,c4183bff9cf50c790d8874ba995ceae6,4
3275,99,213,13356,782bcebb01d7aa07426419fafd0c0248,2
3276,154,894,5535,a6f1bf737ab12bdd3999a3c9f9884dd6,4
3277,33,909,16635,0e1d0d30829246febbf22a153fb5e4eb,2
3278,27,958,10890,21b99beba14159a8aa0fbc6a9048d4f8,3
3279,191,28,1716,80024dd9e030d63fed88532aa94dbc78,1
3280,154,444,17987,5fb065703a884d7153a70bb63f51b7c5,4
3281,137,610,15075,4d347e82ab376cb77df9375a821d0cd0,4
3282,152,840,10183,45cacab5db1819c01724e82458fd8d1e,3
3283,31,261,12116,ac82363930dcfa0ba1fd0c19443e8835,2
3284,141,323,395,8f102ae27d35d4827be51f51a62735f8,3
3285,199,600,18785,df1224715b469e9b29096c5e30bc9a3e,1
3286,14,729,13029,b037123e2313778100742c5b0b09226d,4
3287,98,297,9278,cb9fc7252731a4bb4d9f2516436b716f,1
3288,89,572,10467,32d4e48fbe7c48748bbd1414d8be2f8a,3
3289,14,309,10381,4ea3d5abc9cd81ac08aae3b2f2ef0b68,1
3290,162,853,11082,cc6f533a9683e4c8e04878345cc29e6f,3
3291,146,945,17900,be37d5b4c98c835bfa54cfb86bd8121e,2
3292,99,600,19411,14241c72019a443104aa020d48d60f40,2
3293,20,839,834,ee2bd4240af763ceea3239228e5865e5,1
3294,174,395,11488,d9d9a18b9cc9020543dac7adbba2c86f,1
3295,6,863,17722,b75ece66d71c0aea0d50cf76910dfc39,4
3296,98,974,10871,60b73545358a8f0548f00009c96976a2,2
3297,76,642,16030,b7c16eb7cfbe1136b9c912e70d0cf63b,2
3298,189,476,17494,fcb544fc3bd4fb876c9f6472cbbe3d6f,3
3299,3,571,8746,64e99321d239988004eb45497d674f62,4
3300,43,860,4641,1e2b28af268794cc3c0580c1968aaab4,2
3301,128,326,13934,1a59df184dcd304d275529544ed4f03d,4
3302,105,147,5804,2776120f1a4f9306f64bb1763cc00ed1,1
3303,20,284,18240,48e5ed1286a6a24f9fcee3286eceac6c,4
3304,96,96,12867,81934c2fd99260d4385d2ecaa80bfbb3,2
3305,37,772,11095,8746b9cbe3dc69272aafe8e3710e6310,3
3306,3,626,6886,94e60a29d3cf13fab34c5b3bff75c900,3
3307,189,640,11481,73be93f959e6a5ed8c9e0dba01b664dc,1
3308,111,591,18141,f226cea8d9441c1c5714c2c2679694e0,4
3309,159,18,12103,e2c63ebef966eda94d8f7d2e08aca954,3
3310,16,547,2268,b0fffcbb4e5318db230228a5d5130a87,3
3311,30,761,6300,21114e2013e7536ee05de745c9229ad2,3
3312,121,376,9914,2d3d5f1f9e077a0393bf9acb8afe50df,4
3313,128,698,11964,91d3c59408094d76b98d39740a820575,2
3314,61,391,5263,adfcb1fa4d18be1286f9d0ad8bba9518,1
3315,104,198,17006,fb36b8834afb9f649abeb3d060beb82d,3
3316,123,507,4645,de8d1cb68e045500ef6b272d35e533e3,4
3317,132,7,19170,9e57768d08e0e30830d16630bae1c606,3
3318,76,955,9798,ccbbd4799752f130734dd197a166db7a,1
3319,125,234,4242,ba5f6522a376fff094d1b3d24b6fa434,4
3320,116,868,5482,48028cc57134d9e934d0d72841d0b16d,4
3321,37,222,9524,d06a3270863bc19275c8b56424246ef6,4
3322,164,31,9703,ea325ee1633100fca5ab5d3173c116a6,1
3323,13,484,2685,02020cd5059df1cfb52f6c511ecb61a7,4
3324,196,818,19544,416d18f08cb6d18f2a4c56eb2675095f,4
3325,27,501,18786,e5bc19c9d3dcb7b22a631c20e646cb5f,1
3326,17,974,14641,f53abc727349f9674feaad01ef5282a4,3
3327,137,644,12390,db6874bcc9067d340b10688eb4c881f0,3
3328,131,754,12869,aab5a91aac5424a2787e86662b5df9d8,4
3329,176,465,10559,7572fa6a54ae3c5ca8f0aa99e4dfa9e7,2
3330,163,271,5088,672b52f64b9304cf5eb935a9e297f454,4
3331,3,337,11378,2bd13156ab3956b3f18c3e39e1bc69a1,2
3332,39,534,9909,8c40ecea1c534d89c46d20224e9fbcdc,4
3333,150,861,13706,c9e5ba3b909f8ed2db47e9b42a5885c7,2
3334,9,186,8299,b5424247a7284b54b2779e0782e56580,2
3335,86,994,456,600c29205bbfabebeb7ec2a9618334a7,2
3336,7,833,8155,4ddb62fe0cd731580e01b0148be4edee,4
3337,195,542,16414,00fac7c579a2a0668bd095bae3887f9b,3
3338,184,642,9459,4857183e30f4772e61e391d419d4c17d,3
3339,130,133,17351,0d18e0043a14ab6f39156549bc29aecb,2
3340,10,704,4367,4ceeed49c7190075cd1c2a620b8d96e3,4
3341,45,765,2776,b8c3cdfbd9893b602a44203c6e6eafea,2
3342,121,633,481,c1a03825ee261a2bbb8880d16faa4e2e,2
3343,139,226,6669,2b448c3dd45f9927d55aff9802549c70,3
3344,191,939,11533,92484f560088d7d45427326ecc1a623b,2
3345,140,855,9960,a169caf9c882b14bce8d4acbaaf4d434,3
3346,183,643,14371,8fb1806d3d404add07073fbdb20378ad,1
3347,46,960,4623,318a98886795531e80929abb25645369,4
3348,48,523,14195,01a1e3ba0d88e15fc883e6e6240daa69,2
3349,10,530,19070,53847d372b95206ab73c9efcfc3ed6e4,2
3350,42,233,16197,9fab6cdc9f0fe8b301b5aadab1678cf7,4
3351,138,558,6765,b423526cbf9fb0a0cd8c94fb4e89d788,2
3352,189,114,15389,4a2759c85c00d3315c839e2de11e6171,1
3353,183,875,7425,c8ce8c3a165c4facfbc8e61d55a176cf,1
3354,75,79,5855,b14167103f8f3a425abe8971d6d6b96a,3
3355,115,320,852,39d47400a847bbc0c1eec4e8e5ee8e63,4
3356,182,980,18995,01fff4172683ec2de91f12911b2a4761,3
3357,36,358,7574,83f39c8a3ab11c1302c331f37c64118d,4
3358,193,951,17878,1c8050ce369aa8bf57657e3a2fce7940,4
3359,71,940,9630,f354d9eeb9baeb7c1fa7d86454412398,1
3360,116,931,3072,8c8161411785244fe190b73addb00aa4,1
3361,170,398,11615,7ca07133dfd71dd433385899c4cf0d8f,4
3362,192,888,298,cdf61331041b0d2d567cc906513a325a,3
3363,42,943,15825,f65ee61a8cc854b0840077c2c245d09c,3
3364,48,778,12104,8944f8941ab3f4520e20e602e6315bee,1
3365,94,908,5719,4cac70e0c3f1953fba37ea3dfa6b0dc1,3
3366,146,896,9681,cea57f2efe1839ac17a7bc0588b74d18,1
3367,178,275,3846,15a62acfd691d719551265eec9787ddc,4
3368,138,860,819,15db1bf8663099bad9914dbcfa8991a4,1
3369,31,311,2993,33a1064354a080faa665d94bba839a3c,4
3370,87,296,3197,dae373642c049a8000bcd49ba37229de,2
3371,36,470,11894,e35ef336b17a144d5526b05f2ab47e83,3
3372,107,829,10508,d889000548caa559cbb4173d838118eb,1
3373,78,464,11382,ec648061c6c73175e82efcb86bd9ccf7,2
3374,35,913,4808,343e4c4f94610aea3d2be5fe3a2e9e19,1
3375,127,270,14023,ef6628acd6780302fec34fe38043abe6,3
3376,74,622,1874,4615a11b2091e628a16165f3c572d789,2
3377,65,916,11584,3a131ceac0578cf9c7ec9ed421411308,3
3378,47,522,1220,36f88358bb74ccb4dfb4453e97b83ffb,1
3379,11,867,2943,6639363dd606f22622adcfb00bcd4a4a,4
3380,30,861,18827,f3a2f0f06e8658564b56918b40661c1b,4
3381,158,94,7488,c7d6992c2ad4a0e9ffb2c242cd723837,1
3382,113,356,6271,08b54093f15c0cbeb38bc5d492394df9,1
3383,117,35,16530,aabb81e0dc3c5e167700084e5b31a7e6,1
3384,81,833,10919,7fa9be2bce75ba9134d4135855f1f0ef,4
3385,170,322,17302,5836f9aaf55a39ce919c822859d3bd1d,3
3386,41,743,15835,31c82dd2c5c83e37f5ddcf2a434cea62,1
3387,64,545,5070,ffd1014e497989a81c9dd2e4b4f8c675,4
3388,195,920,8280,59128314d85c70f49ec66e6151d643c7,1
3389,34,316,19300,ad2493a0a7ae259c3728708aab31f551,3
3390,155,647,7443,3083e140cd41c22a8997e9d9dfcd2fbc,3
3391,143,856,10114,8766a369b35183e50c0e9d1174214c65,4
3392,130,903,14037,4e6661db30834c31bbe04001af758d1b,3
3393,81,74,9614,c03db88dae95a6736c891cb37d5875c2,3
3394,45,812,3506,ab25be3c442e3af54fa1df46e385abd2,3
3395,123,230,14346,1121562f84ecaa9bb80006c527b55605,3
3396,102,444,13427,2ec75644753dd27be957a2b92abf8457,2
3397,174,65,11537,e814e4b16962bba44cf14f1fa2854ee0,4
3398,190,527,19539,493995cd7472bb77fc8faf19871974b7,1
3399,48,565,725,d797f82b7ae664612486337c923a9a61,1
3400,86,921,15943,f25cc02c85b9ca99a9291c46a6558f23,2
3401,33,649,17098,b0ca990c1da1630a26972f9eb5798845,2
3402,20,829,7907,cf26b7b230d85ee334f097e9cbefa8b0,4
3403,165,447,5389,8ad3f402bd2e5c12cfc263602cef3ef4,1
3404,176,422,2119,530dca6357a5eae3220bd2b4be4feb99,1
3405,67,807,1947,8fab47dbcf14198a33d301c2f0fd1ffc,2
3406,15,41,5888,11338126b66b84ac582ab1a08a1726ba,3
3407,180,694,11751,a89a1318d39184a77a5e5c40e01d30fa,3
3408,186,303,3628,073d0c2485b070d49d3cf54ebe673ea0,4
3409,186,628,16123,b15b17ff6d645df14150535da90cf8b7,3
3410,12,757,11589,5a7684dbb0e2fa0588daf5dbe10f2fda,3
3411,38,779,16194,0de39d63db0da554d30c8809ed0d0673,1
3412,107,34,9839,d58068df47983f761afd36a495bb395b,4
3413,68,748,15205,6b646ee4b3d92247f29bff84886ba292,4
3414,1,78,18859,8609cf8b5d2c77bcf8f7360f8fa40058,1
3415,21,542,16378,1d81754b9c7c92d4bb01188ee53b2a2e,3
3416,126,857,4875,c9cedfa1ffba16adea4af7ff32317f7a,3
3417,43,385,2727,2c2cb2b176876408b3aa0af396aa247d,4
3418,17,885,18475,9fa8563be24434d545b07bb9186a36a6,1
3419,34,70,18214,478d4f9d5c929c592e691928b197014e,4
3420,195,83,18898,cdc0e44d0b16b84b9d7bd56574816c59,3
3421,156,821,9707,5a7a41acc8305ee749418d7402589ecc,1
3422,37,398,3511,a07841fa53098797a08f2108405b2159,2
3423,13,129,14575,92e0c929e2e33af1677d04fc28b2dc45,3
3424,127,349,13662,dc1031142a7e21b872178dbf091d5192,4
3425,144,350,1337,f0a810617c3c76610d2b90f3af258356,4
3426,91,727,9835,7ac52591a90834e94142299034bf2089,3
3427,104,789,6851,7edc1d7258bced60263857a4e9df8df3,2
3428,163,724,17402,e79ced8a90d837b1d3b0c0ea28321247,2
3429,105,675,5835,617d2a56ef573be63df089332ef63ceb,4
3430,33,94,16635,f8fdd3006ba6aaa81e9b9b843d88b9fc,2
3431,169,304,8859,c4b1af50e2a08ed1458f40985c69fc3d,3
3432,11,635,19533,f4d1fbb341363d698f9da45372e62bf3,3
3433,121,875,18430,d6c93bbf5e018fc40fa9a373dca3f8cc,1
3434,174,586,16383,4cfa88bfaa4a86b8aeb88d06cb96af5c,3
3435,119,697,11701,60550e0f7294dae7816420534945e73a,3
3436,156,8,7658,9aedb9d02734b53f1aa7f866bc2a30ac,2
3437,84,730,8777,607d05c7a12cd8d58fa218d831dd0bbd,2
3438,131,832,1302,a23af7f933bc37ebf67527a126c88dd1,3
3439,119,516,2394,4269617756573ba51cbd332987b2d299,4
3440,192,282,11702,6be4cf023ba10f5a92c4f5f9f9a88695,4
3441,43,62,18585,6b602455d78655b4ea639cddcfa7b3e4,3
3442,36,292,9978,3e3816496b4b8171564772e46b16fbee,4
3443,138,481,14147,d031994387158f7623c962d56db19432,1
3444,101,470,19144,5f23342ad064b7820f46e090cb2826c9,2
3445,198,615,2990,545448b2b1a2b997b0c472b8bd23a881,4
3446,147,826,18885,373f7e97b768aed0ba1fed02ff4683cf,4
3447,168,573,1317,1b949b50141852e032681b71112771bb,4
3448,55,824,1558,7760f2bb3e0f981d988b91d913d65e79,2
3449,199,199,15197,de3dddbef149688b3ff365ad0c34ec83,4
3450,84,557,1869,e369e0fb1f29ed1fd781d205993eff61,3
3451,145,718,10473,20af7ee0075f61a2c7e625f3e73e3196,3
3452,85,628,460,97cc40435f96240541a2793435f6e1a6,3
3453,184,714,19443,95de1f967f9de419ec61deb5e04f0108,2
3454,128,360,8123,aa3c3cf63ccbb25183ded6ee1e04f6a5,1
3455,30,950,14653,127f71010f92f50b3f0249f74c90a999,4
3456,12,185,15673,077cb164885bfc2dc2d58a1608ffd7a8,3
3457,16,847,14258,5e80e7ad62400321fd7760bba4463697,4
3458,60,591,18539,6746ef2a91840621c911b120b5c12979,4
3459,111,171,18150,e2a123fa59c53c814654deb59bfd608a,2
3460,6,370,18398,0de6a00fd211f471fc34f24c3c6db2c3,1
3461,88,169,12424,8c49c3778870047473973473d9e8c60b,2
3462,112,362,9166,720d2a257d3abe4a4cabab98eef13526,1
3463,118,70,5342,51050a1217f22939643bda128eb0e531,2
3464,165,463,19261,db9a442dae769d6b88f4ea866718be7d,1
3465,74,259,13288,a8beca956c81a675cd5141a48cf72bef,3
3466,13,627,13987,85f7791fa9f9d7e14d61e84b162d8228,2
3467,26,803,16733,ee8f2e998c6036b14b268e2b84431f08,1
3468,149,907,18838,7dbd8f377ebb49a1b1dc1677db6f8a96,1
3469,50,457,16622,d9c9a787b6b8a9f35a3f16bdc428e026,4
3470,38,725,10588,299f4e621ad070e5ee5bf014e969c26b,1
3471,140,87,9306,9e25ae21bbe0b85ed61c2ffd63084c17,4
3472,56,649,935,5abfa83c51034cfbec62910f28e8e300,2
3473,167,142,15549,09b6ccd662bb44bb189df87527c63145,4
3474,163,929,781,328ffed18ed803565dd2787558a3df82,2
3475,73,589,12219,5ac0282b3c1528df5161f3c291969421,4
3476,195,932,2474,5f322b13f4e54c30879c76326d152204,4
3477,151,315,11918,55731435cad071ad18780c7a878c1021,4
3478,1,50,6115,9c7f2bda33348641ba6a8a01f7e4e12c,3
3479,39,514,10605,b87ca792806c2ba623e5e2b1c604ec04,3
3480,161,647,15908,af22de6e9650b83c0ee14bb7ef7c6b09,1
3481,32,800,18857,066834b14e2fc6ff0d5d0af42ef185b3,3
3482,8,891,4666,94d3052a6d5a32b822036a106db725ab,3
3483,141,791,14331,90d91fb2a457a3cc6c41b21b7c3e8a91,1
3484,26,112,2960,6a7ca2aa4a974da1356946c1a7f0ba6a,2
3485,22,16,1757,5d93855275c52ccc117612ef6d8c3bda,4
3486,103,290,16094,960d71f77e64af30c03e136ce2c51cc7,1
3487,1,817,19289,b642fa1d3a7c2e1dd2e6870a022d4114,3
3488,120,58,6448,274514d725e2e170af7ca38e2cded4eb,3
3489,117,251,5806,3bfa80fc5624434ddee43c0039a51a19,1
3490,66,138,8898,394716149a3b5cb4d676e4084aad1227,4
3491,40,980,1162,0b5ee2e7953f646b9f4500c443fd5947,3
3492,47,554,13361,e0edb33e2c19de64d1c0a49d6499b7a8,3
3493,37,25,9559,24f8bd57aeda8c7aaa706d5a48d8a754,1
3494,96,275,19042,67b4b958bc6b87d71ed152bc3a9a8c98,1
3495,24,422,212,cc7dc0fa38bc63b0770aeb7340f1798b,2
3496,115,11,5055,fb87032b605c0587d8566e1d2e8698d7,3
3497,191,712,12766,57d5c4837e0179251fc7384c617b7560,2
3498,117,704,18122,5c1227b6d5f18f946b082ad4e4338687,4
3499,146,541,17900,45d886ae5079e801198a6eacd025812e,4
3500,192,915,7470,cec714e0dac4eea22523744aba1669dc,3
3501,30,693,18827,d6a236db5e5ce7c3b018192c6b4e3365,2
3502,14,411,3151,7fcdc7b5cd2221a1a723b5a5f456dc84,1
3503,30,157,16022,214133a0891b7ac0f81058af67c713f5,4
3504,88,586,3612,5ae5dd226049afa60e55c61a1a722f0c,4
3505,91,255,8702,54d8a67dc62946a631ffbd8b7fd691dd,3
3506,130,404,720,946dbfc5fb1ad14c797eace6f31b46cd,1
3507,108,227,1032,1b6c9925e7dfa49e34541198a640b814,2
3508,120,997,12124,0b8cb498005511dfc3d56d00c60b5f2d,1
3509,183,621,18586,8a9570966ecd94a0a4ccbbbcec20a2c1,3
3510,55,787,15644,4ce906400d00b8e27aabd77fe10874fb,1
3511,114,834,5300,7041dcd66b0e96a9f8b1db7202d021e6,1
3512,83,631,3668,f27ad57097a40fd1dd1094f825033632,1
3513,173,297,10671,fee27fb680049c5aa4ba2830a5927830,4
3514,48,780,7432,6d1b7e3dd7295559a161f2cb066fbc54,1
3515,144,185,7925,2c6bb61646550c27cfb8419c53b6ab55,4
3516,153,187,4847,12cffc0bb9a46e37524f5dc97796dbc5,2
3517,8,189,11170,557f526e4f7f842d31ed95f5b455c19f,2
3518,137,61,1018,3c8858976d2601830c98686a463bbe4f,1
3519,71,462,5710,a8120d5d481eaef60d753b4722ab6347,1
3520,17,847,17343,10040d16e8ff9aeef1346a96a851d1a9,4
3521,89,271,22,f59ae5f73395ff0e625df6da2019e30d,4
3522,124,434,8753,00b51497568738481df48187a982ce10,3
3523,195,779,3306,3ef5ed75ec81da4834367a2665f37bbe,4
3524,53,544,11914,ed59fc398a49b31eac769f2992cb1798,1
3525,167,928,1852,61b9a81edb99337dc09ff928f8f0ba20,4
3526,45,619,8029,d87b88b4a922d83719139d8eccc0ee5e,3
3527,90,667,16606,72631f98d202605be10ba44c43ef9298,1
3528,77,751,496,f43bbc5251cfe2b01c3ac12f2630bbcd,1
3529,176,583,4349,69ea4668b52383088269c12d5d82b2e8,4
3530,123,633,4645,93d41007d715ab27c26c641ced6d77b5,4
3531,113,810,13955,ee5e92d98a7b8186148385ca003d223e,4
3532,99,961,6063,b4c0a5e6b93c368344f29d0c4552d5d4,1
3533,32,822,14210,b433be14506dbe4df76fc2dbd1495998,3
3534,118,988,17021,e9f95780fdade6684d28c40a862a3f7e,4
3535,38,479,7730,f6b08d7b812d1072b8f1808f81605466,1
3536,173,452,6528,60ddd85448c77bae2693696983225c33,2
3537,159,523,7705,426e0c40fd9ad2857aca6534dc9aec52,3
3538,160,85,15611,e77cbb5426f2d5e93008a13517ee20bf,1
3539,154,181,14872,dd1feb411cb668bfac334b2a296bf528,3
3540,191,972,17319,a6243c4a83f4ca39841308b3ca2b1b0c,1
3541,176,221,14453,e29a8b8c30943ce0de6975b0218a5fe0,1
3542,121,644,17694,508caef199c66f4a875371f291d0c099,2
3543,153,842,13185,2446c7a3c9739539bcb144db09e2fcb7,2
3544,173,303,13228,eddae6109f9f30788fc721e8564e8448,2
3545,121,838,8797,894dc415c1a6bb04d9f84c06e3bf6d63,3
3546,41,222,12749,9cce269dbea1c69cc5ad2d3a2425830f,3
3547,173,426,4080,b9159fd11fd1beccaafa644eec127f44,4
3548,86,383,6216,4736ec64f9a76440b71093aebd76c970,3
3549,44,435,15055,13da5108de228f868b4419262da45e35,3
3550,57,446,18884,3b4ebcab18449ae0b02a78734439e4d1,4
3551,28,186,1524,65a4f1c987fe09d3ce6b80911a401e92,2
3552,196,689,1811,554d5e2bbaea9078136b03ee702c519e,4
3553,96,771,12638,e3c4d30599013f8e82f8bfe1ab60d982,3
3554,76,547,14129,4cc9499f539e89681325924cc399ef49,4
3555,172,523,3819,3a69907213ffbd8982d10aa02fa4d381,2
3556,57,115,7392,6f5550a66630d45242c90aed9b194208,4
3557,140,270,11988,b2c84eb36b15e4471fbd9ef54182c8fb,3
3558,93,881,2387,03830a0375fcceef1d0d6f851157de1c,3
3559,52,717,8167,49eb7e5d481018cd5b649a97c8cf8d18,1
3560,124,682,6997,2cc917f915e9292b9523a448e819e099,3
3561,103,366,15327,e9dbb35d60fba402cf52901ae0b434ec,2
3562,15,116,10442,ce7c5c84286f05ebb8c88b6b8e3a9e85,4
3563,152,590,8847,f5a05595014a73d266de7aeb0c4c1392,4
3564,163,654,6185,dc7855ad5fe6d0430683a1399a2d20a1,1
3565,77,333,9958,895de16de4175b30a3167e1974a1e182,1
3566,184,821,7580,40ba64160cfa5f5234b7fab73f7457f6,3
3567,135,505,9202,69b294590ee140b45229b999ebf1a467,1
3568,65,632,8823,05800fb38079d42cc968c742d9a01cde,3
3569,50,648,13927,629fad60795da1e06e240ad0be6c8915,4
3570,122,248,19001,2eb23895c45893d5964ae27e29c206a2,1
3571,84,267,11252,9c148b4170fe3efdb38b8c50324ce82f,1
3572,182,769,12702,c6ac26b8692ec863cf4d8349a95769d8,4
3573,90,21,3425,b0ac0d222d105c3d28169af98ffba5b9,1
3574,160,420,2359,32df487afdd7604e455c84ecf4f05532,1
3575,91,202,6763,7c4b5b7519aafe05bf37939c0e9badbd,2
3576,175,727,13045,9e8fe6886d3d9836bd302b83481a8cfb,3
3577,107,325,19498,a7d0e7fe1f2c40f0c8f1eb720fcf3fdf,4
3578,78,529,18356,d0f5c279b81638e2e8d9d0fd52dabcb8,4
3579,161,705,19506,342bae6bc1bf9adc8c8ddc75272efbbd,1
3580,99,877,9115,1dad120a36f28705d02969d8f1379aa1,1
3581,18,614,14967,d35505bf10b0ae11573ee8b12369ec7e,2
3582,10,493,15585,44cfabb045a18d40d483ae3cae2eb3c8,3
3583,116,129,3075,eba486bf4d948f561cca4071c073cbfd,2
3584,30,857,18856,1f74449d1da0a6c17768453cdd0de40d,3
3585,92,479,4395,b900135278635def93739457e894b7bc,1
3586,56,506,8137,244cf3fbbdbbfb0ba710fc478633a5e8,3
3587,136,840,2532,405e08de91e5c044ac29bcbb814e5f76,3
3588,188,380,1646,3fc0cd6347af2525725cc629d8e1526b,3
3589,104,182,16196,33e26f2abdbac68871f00316ad109bfc,3
3590,57,341,5068,bfdbbe5488b8b2fd5045050fa5872132,1
3591,147,184,18505,f5f8a12da8aaaacbe6093041b7ae8495,1
3592,169,716,12740,fc1c0f955daf9b0027bd3317bccbc5dc,3
3593,28,554,14121,c777a0b555f53dace628f0edc009c174,4
3594,110,738,13712,5b5830008f47d28b71b7f12f468655a1,2
3595,4,367,4056,bdefcb0e8e40079659851980ab38e820,1
3596,143,157,12979,aa8fc8d3b54c1f22aeaf2cc53c9da411,1
3597,95,401,7764,f4b20ae43e8fd1666d898487f6935e2e,1
3598,195,19,14046,65abaff8b3ff04c382861d36841c514d,1
3599,10,384,17116,171d77d4ab5c6de425afeeb6848d6a55,4
3600,85,483,3695,eaf82c14e98d0a59ab2bb1c7e1f2e540,3
3601,23,306,710,69095e02b86101dade5f4263125e42da,1
3602,38,480,11362,b5742c006726bbbcce3d1d8817fa7ad2,1
3603,123,240,11332,f998081b60d0211c4aab33bac7b73d3b,4
3604,153,832,12273,d6716846b005ee4ac44a241379b6b443,3
3605,5,730,11553,d9ff39613891de5b2a5191aaebe8357b,4
3606,137,723,18484,3a7255e5cf7bfe85cffa22b73c387268,2
3607,84,836,8329,c3878872b5ab9628c355a78cf8a6a1a5,3
3608,110,718,12349,5241569804e114ed79b91092c22d5c73,2
3609,122,946,17711,67608f74d65038de3359b3e5ab41fc56,4
3610,15,728,1353,182d6cf62f3c708b7f2e2b6f2d799ead,1
3611,182,134,19438,b349b206a2f68b575121d37191e60727,4
3612,82,475,766,814d346ac6647c4b75759c4167a06ab6,4
3613,114,346,4167,4ba08c2320fd5ced9b0d929fc2fa0edb,2
3614,31,926,2576,aea0e1806588706fb31636b3c8c5610c,3
3615,98,614,13996,0bee0f5de5c79253880c610e81eed425,2
3616,182,165,16473,0ccaa0989d7e1adf72145a361157d3fe,1
3617,78,564,16223,c9b4ed2b6a69db5feef5f57a8d3434d6,1
3618,46,421,9547,6c8a33c985e4e2880e6b81e41a075785,2
3619,83,227,17814,32658cb8f4422eaeaacee221ae4d241b,2
3620,137,383,9466,195b06b14f51b02a813fbb6e4fcd2389,3
3621,33,110,14282,8b6c6a6ed8e80c44ed260f8d00e14b95,2
3622,163,504,3847,332931562f752af404b6dd11604260f4,2
3623,43,192,17526,a763da7a68cc5bcce6bfb580f99dc6ac,2
3624,129,872,7054,1d9470b1db68de91abfdba05875099da,3
3625,35,772,5161,a100d93df84f67b4513d5982dd07523d,2
3626,8,579,7553,9bf22067df28dd2813a9fccf42b0b4ae,1
3627,106,502,11699,39d169fee3cd9ef14860a479aaecef70,2
