notif_id,user_id,seen,text,timestamp
4256,136,0,,2014-04-01 14:05:30
4257,188,0,,2014-04-01 22:49:16
4258,104,0,,2014-03-27 09:46:25
4259,57,0,,2014-03-27 00:36:23
4260,147,0,,2014-03-22 11:05:16
4261,169,0,,2014-03-20 04:14:59
4262,28,0,,2014-03-19 04:15:13
4263,110,0,,2014-03-17 13:20:48
4264,4,0,,2014-03-16 12:06:50
4265,143,0,,2014-03-15 07:48:33
4266,95,0,,2014-03-14 12:48:13
4267,195,0,,2014-03-14 23:52:43
4268,10,0,,2014-03-13 11:59:48
4269,85,0,,2014-03-13 13:13:35
4270,23,0,,2014-03-12 17:43:46
4271,38,0,,2014-03-11 22:43:35
4272,123,0,,2014-03-03 13:51:54
4273,153,0,,2014-02-25 21:13:00
4274,5,0,,2014-02-25 19:54:28
4275,137,0,,2014-02-25 02:20:10
4276,84,0,,2014-02-21 19:55:44
4277,110,0,,2014-02-18 17:49:42
4278,122,0,,2014-02-16 21:01:50
4279,15,0,,2014-02-14 10:11:24
4280,182,0,,2014-02-14 15:06:41
4281,82,0,,2014-02-10 14:04:46
4282,114,0,,2014-02-09 12:45:02
4283,31,0,,2014-02-08 18:14:19
4284,98,0,,2014-02-02 08:13:24
4285,182,0,,2014-01-29 14:16:00
4286,78,0,,2014-01-16 05:49:32
4287,46,0,,2014-01-15 02:00:50
4288,83,0,,2014-01-13 19:27:41
4289,137,0,,2014-01-07 16:41:07
4290,33,0,,2014-01-07 07:13:52
4291,163,0,,2014-01-08 02:24:23
4292,43,0,,2014-01-05 17:34:44
4293,129,0,,2014-01-03 10:08:27
4294,35,0,,2013-12-30 21:00:48
4295,8,0,,2013-12-30 20:20:46
4296,106,0,,2013-12-30 23:50:10
4297,186,0,,2013-12-30 02:54:50
4298,116,0,,2013-12-22 15:26:58
4299,87,0,,2013-12-23 02:05:22
4300,18,0,,2013-12-18 14:00:46
4301,131,0,,2013-12-09 20:51:34
4302,88,0,,2013-12-03 16:46:47
4303,117,0,,2013-12-02 03:12:01
4304,109,0,,2013-11-30 13:35:30
4305,88,0,,2013-11-25 07:55:55
4306,180,0,,2013-11-24 19:07:07
4307,4,0,,2013-11-22 14:22:53
4308,186,0,,2013-11-22 19:27:31
4309,155,0,,2013-11-21 08:28:39
4310,146,0,,2013-11-20 17:06:45
4311,81,0,,2013-11-20 00:53:02
4312,155,0,,2013-11-13 12:15:26
4313,98,0,,2013-11-13 08:12:21
4314,167,0,,2013-11-12 18:01:27
4315,28,0,,2013-11-12 12:46:07
4316,165,0,,2013-11-09 22:56:44
4317,89,0,,2013-11-07 21:31:12
4318,98,0,,2013-11-07 17:12:17
4319,30,0,,2013-11-06 04:58:16
4320,49,0,,2013-11-06 03:24:23
4321,1,0,,2013-11-05 21:46:33
4322,32,0,,2013-11-01 01:47:36
4323,47,0,,2013-10-30 23:34:21
4324,116,0,,2013-10-30 18:52:22
4325,62,0,,2013-10-29 18:42:33
4326,144,0,,2013-10-29 01:49:20
4327,33,0,,2013-10-27 12:00:33
4328,68,0,,2013-10-28 02:20:39
4329,21,0,,2013-10-25 09:08:11
4330,188,0,,2013-10-25 17:25:32
4331,95,0,,2013-10-25 07:12:24
4332,40,0,,2013-10-25 04:43:05
4333,13,0,,2013-10-22 12:32:53
4334,50,0,,2013-10-19 21:27:02
4335,182,0,,2013-10-18 07:43:20
4336,85,0,,2013-10-17 21:13:37
4337,143,0,,2013-10-17 06:30:51
4338,136,0,,2013-10-15 21:35:35
4339,79,0,,2013-10-15 12:59:48
4340,99,0,,2013-10-15 01:39:16
4341,181,0,,2013-10-14 09:20:36
4342,35,0,,2013-10-13 02:14:07
4343,158,0,,2013-10-11 12:12:00
4344,24,0,,2013-10-08 16:19:33
4345,137,0,,2013-10-03 12:15:00
4346,91,0,,2013-10-02 23:30:04
4347,87,0,,2013-09-26 08:36:45
4348,85,0,,2013-09-25 20:58:55
4349,196,0,,2013-09-14 14:41:15
4350,190,0,,2013-09-14 04:56:01
4351,94,0,,2013-09-04 20:15:07
4352,78,0,,2013-08-31 10:00:50
4353,185,0,,2013-08-30 21:36:31
4354,146,0,,2013-08-29 21:31:26
4355,123,0,,2013-08-23 13:26:04
4356,99,0,,2013-08-21 10:59:57
4357,109,0,,2013-08-15 06:46:29
4358,95,0,,2013-08-14 20:28:34
4359,175,0,,2013-08-14 03:33:53
4360,39,0,,2013-08-13 15:25:43
4361,175,0,,2013-08-09 07:58:22
4362,185,0,,2013-08-06 22:54:49
4363,89,0,,2013-08-03 06:40:37
4364,71,0,,2013-08-01 09:34:43
4365,51,0,,2013-07-22 08:21:27
4366,63,0,,2013-06-18 05:25:42
4367,128,0,,2013-06-12 12:08:24
4368,118,0,,2013-05-20 22:03:58
4369,166,0,,2013-05-16 13:50:36
4370,44,0,,2013-05-08 18:11:08
4371,198,0,,2013-04-30 03:06:08
4372,156,0,,2013-04-24 07:40:57
4373,77,0,,2013-04-22 17:27:28
4374,156,0,,2013-04-21 06:16:51
4375,121,0,,2013-04-17 05:30:15
4376,118,0,,2013-04-07 11:15:57
4377,85,0,,2013-02-03 04:01:12
4378,94,0,,2013-01-19 03:59:49
4379,93,0,,2013-01-18 21:08:48
4380,188,0,,2013-01-18 00:49:27
4381,22,0,,2013-01-15 00:20:48
4382,128,0,,2013-01-13 05:00:07
4383,99,0,,2013-01-04 05:32:39
4384,62,0,,2013-01-01 16:30:05
4385,142,0,,2012-12-31 09:41:15
4386,193,0,,2012-12-28 14:26:42
4387,118,0,,2012-12-20 02:44:53
4388,48,0,,2012-12-18 16:28:09
4389,149,0,,2012-12-07 07:07:56
4390,15,0,,2012-12-07 12:34:37
4391,191,0,,2012-12-06 00:42:46
4392,177,0,,2012-12-05 00:31:45
4393,71,0,,2012-11-17 13:00:00
4394,187,0,,2012-11-17 00:54:55
4395,30,0,,2012-11-06 06:50:46
4396,136,0,,2012-11-05 06:41:44
4397,64,0,,2012-11-01 07:38:11
4398,120,0,,2012-11-01 03:36:36
4399,77,0,,2012-10-30 06:49:17
4400,24,0,,2012-10-30 12:33:38
4401,59,0,,2012-10-26 14:07:20
4402,156,0,,2012-10-23 18:56:27
4403,107,0,,2012-10-24 05:53:04
4404,180,0,,2012-10-23 04:40:27
4405,98,0,,2012-10-22 17:53:05
4406,13,0,,2012-10-19 02:21:46
4407,188,0,,2012-10-17 13:53:26
4408,166,0,,2012-10-13 01:03:24
4409,182,0,,2012-10-03 08:35:39
4410,111,0,,2012-09-11 20:29:54
4411,171,0,,2012-03-18 14:33:27
4412,196,0,,2012-02-20 00:35:11
4413,119,0,,2011-11-26 09:42:37
4414,57,0,,2011-11-11 18:00:16
4415,50,0,,2011-11-11 12:01:28
4416,83,0,,2011-10-25 13:18:23
4417,143,0,,2011-08-26 11:40:08
4418,39,0,,2011-05-09 14:27:33
4419,109,0,,2011-02-03 04:33:44
4420,172,0,,2010-11-27 09:44:38
4421,8,0,,2010-10-25 07:58:28
4422,127,0,,2009-11-14 05:22:13
4423,133,0,,2009-01-22 04:34:29
4424,104,0,,2008-12-16 21:41:43
4425,122,0,,2008-09-09 02:14:23
4426,17,0,,2007-05-14 23:41:40
4427,25,0,,2007-03-09 03:51:07
4428,72,0,,2007-02-25 23:40:34
4429,61,0,,2018-01-20 10:59:31
4430,5,0,,2018-01-17 08:25:05
4431,55,0,,2018-01-10 06:22:06
4432,153,0,,2018-01-09 15:04:46
4433,181,0,,2017-12-28 05:29:28
4434,125,0,,2017-12-25 07:19:14
4435,12,0,,2017-12-25 18:56:45
4436,143,0,,2017-12-16 10:43:28
4437,171,0,,2017-10-24 22:19:46
4438,72,0,,2017-10-17 18:40:31
4439,197,0,,2017-10-12 23:19:04
4440,114,0,,2017-10-03 15:02:30
4441,104,0,,2017-08-31 23:30:26
4442,39,0,,2017-07-14 13:42:12
4443,130,0,,2017-07-03 23:48:52
4444,81,0,,2017-07-03 05:42:39
4445,121,0,,2017-04-13 20:45:50
4446,40,0,,2017-03-05 02:54:10
4447,183,0,,2017-03-02 01:54:36
4448,102,0,,2017-02-27 07:45:24
4449,197,0,,2017-02-12 08:16:46
4450,10,0,,2017-02-05 13:12:23
4451,165,0,,2017-02-04 05:37:04
4452,144,0,,2017-01-22 09:57:05
4453,172,0,,2017-01-12 20:41:23
4454,111,0,,2017-01-05 09:57:25
4455,126,0,,2017-01-03 06:37:57
4456,179,0,,2016-12-29 18:27:31
4457,33,0,,2016-12-27 15:50:34
4458,172,0,,2016-12-26 14:55:30
4459,170,0,,2016-12-11 15:17:37
4460,67,0,,2016-11-21 21:20:08
4461,154,0,,2016-11-05 21:41:59
4462,63,0,,2016-10-30 19:43:43
4463,95,0,,2016-10-20 18:01:25
4464,50,0,,2016-09-01 10:35:22
4465,34,0,,2016-08-23 12:02:47
4466,149,0,,2016-06-24 00:02:51
4467,7,0,,2016-06-01 11:01:53
4468,63,0,,2016-04-26 15:30:01
4469,123,0,,2016-03-08 04:16:09
4470,200,0,,2016-03-04 05:19:33
4471,154,0,,2016-02-18 00:10:59
4472,85,0,,2016-02-09 10:38:42
4473,35,0,,2016-02-09 23:25:57
4474,60,0,,2016-02-03 11:12:26
4475,200,0,,2016-01-28 06:29:49
4476,90,0,,2016-01-24 16:04:51
4477,168,0,,2016-01-20 10:56:39
4478,74,0,,2016-01-19 03:02:47
4479,94,0,,2016-01-15 16:16:27
4480,151,0,,2016-01-13 23:35:08
4481,163,0,,2016-01-12 05:18:48
4482,119,0,,2016-01-10 07:40:03
4483,60,0,,2016-01-04 09:07:00
4484,79,0,,2015-12-30 13:54:48
4485,123,0,,2015-12-23 23:31:07
4486,154,0,,2015-11-28 02:12:04
4487,126,0,,2015-11-26 17:24:50
4488,49,0,,2015-11-22 18:13:35
4489,125,0,,2015-11-16 00:10:59
4490,145,0,,2015-10-30 21:28:13
4491,122,0,,2015-10-18 15:00:13
4492,110,0,,2015-10-06 10:18:00
4493,129,0,,2015-10-03 10:43:58
4494,36,0,,2015-09-07 00:04:49
4495,174,0,,2015-07-22 13:46:20
4496,121,0,,2015-06-26 16:20:22
4497,72,0,,2015-06-11 12:20:07
4498,129,0,,2015-04-25 19:00:39
4499,41,0,,2015-04-24 20:12:42
4500,88,0,,2015-04-12 03:07:53
4501,147,0,,2015-03-06 06:36:58
4502,178,0,,2015-03-01 07:10:55
4503,168,0,,2015-01-30 06:11:13
4504,145,0,,2015-01-27 17:41:28
4505,88,0,,2015-01-26 06:27:50
4506,95,0,,2015-01-21 12:58:56
4507,93,0,,2015-01-19 05:39:17
4508,197,0,,2015-01-10 18:05:59
4509,162,0,,2015-01-07 08:37:34
4510,108,0,,2015-01-01 18:24:46
4511,171,0,,2014-12-29 23:57:55
4512,33,0,,2014-12-27 02:30:44
4513,77,0,,2014-12-20 18:01:14
4514,47,0,,2014-12-20 05:55:58
4515,46,0,,2014-12-09 19:00:53
4516,30,0,,2014-12-06 02:15:08
4517,182,0,,2014-12-03 04:04:37
4518,56,0,,2014-11-13 08:13:13
4519,35,0,,2014-11-12 23:53:26
4520,100,0,,2014-11-06 16:49:51
4521,84,0,,2014-10-31 02:32:49
4522,163,0,,2014-10-29 20:44:05
4523,32,0,,2014-10-24 10:42:39
4524,167,0,,2014-09-15 07:38:39
4525,136,0,,2014-09-14 22:42:23
4526,7,0,,2014-04-28 09:48:19
4527,24,0,,2014-03-30 19:36:35
4528,165,0,,2014-03-27 15:47:57
4529,184,0,,2014-02-05 15:47:40
4530,127,0,,2014-02-01 22:22:51
4531,23,0,,2014-02-01 07:56:02
4532,187,0,,2014-01-24 15:51:02
4533,18,0,,2014-01-01 01:52:57
4534,125,0,,2013-12-31 06:18:54
4535,128,0,,2013-12-30 02:14:47
4536,44,0,,2013-12-28 15:20:56
4537,200,0,,2013-12-27 11:33:53
4538,10,0,,2013-12-27 16:58:21
4539,96,0,,2013-12-26 13:52:09
4540,19,0,,2013-12-26 07:47:48
4541,66,0,,2013-12-25 04:26:16
4542,188,0,,2013-12-24 14:37:27
4543,25,0,,2013-12-03 12:59:50
4544,22,0,,2013-11-26 03:20:32
4545,192,0,,2013-11-23 05:17:04
4546,164,0,,2013-11-13 12:44:33
4547,196,0,,2013-11-10 21:37:36
4548,162,0,,2013-10-24 06:35:09
4549,164,0,,2013-10-23 10:06:45
4550,89,0,,2013-09-29 15:48:15
4551,197,0,,2013-09-03 16:15:42
4552,121,0,,2013-05-29 02:08:34
4553,127,0,,2013-04-22 18:46:29
4554,176,0,,2013-03-08 04:06:27
4555,193,0,,2013-02-28 09:17:49
4556,98,0,,2013-02-18 20:38:00
4557,24,0,,2013-01-24 20:02:20
4558,132,0,,2013-01-23 13:35:20
4559,152,0,,2013-01-23 12:20:48
4560,54,0,,2013-01-18 18:25:36
4561,174,0,,2013-01-18 04:03:58
4562,194,0,,2013-01-14 19:26:54
4563,141,0,,2013-01-08 06:06:57
4564,100,0,,2013-01-04 03:59:10
4565,25,0,,2012-12-17 20:46:57
4566,74,0,,2012-12-12 09:47:08
4567,103,0,,2012-12-09 01:35:37
4568,68,0,,2012-04-27 13:06:42
4569,160,0,,2012-03-20 22:06:44
4570,89,0,,2012-01-18 14:40:24
4571,189,0,,2012-01-10 06:35:50
4572,41,0,,2011-03-22 23:57:10
4573,103,0,,2011-01-22 18:36:08
4574,150,0,,2011-01-17 19:31:57
4575,116,0,,2011-01-09 17:20:33
4576,154,0,,2011-01-05 22:08:05
4577,47,0,,2010-01-16 14:48:22
4578,120,0,,2009-11-30 03:14:04
4579,72,0,,2012-08-01 08:57:37
4580,47,0,,2009-10-08 08:33:36
4581,11,0,,2008-05-08 06:39:16
4582,79,0,,2007-05-12 16:19:30
4583,162,0,,2012-07-19 07:18:08
4584,88,0,,2012-02-22 20:27:42
4585,59,0,,2012-01-27 19:14:31
4586,182,0,,2012-01-27 12:47:16
4587,149,0,,2011-10-22 05:35:16
4588,52,0,,2011-06-25 11:26:18
4589,38,0,,2015-07-28 22:39:27
4590,118,0,,2015-04-30 19:56:19
4591,45,0,,2015-03-23 18:23:36
4592,92,0,,2015-03-21 04:08:48
4593,64,0,,2015-02-26 23:20:44
4594,100,0,,2015-02-13 23:22:07
4595,189,0,,2015-02-09 13:09:35
4596,183,0,,2014-12-17 14:33:03
4597,103,0,,2014-11-06 07:37:46
4598,110,0,,2014-09-12 04:31:52
4599,188,0,,2014-07-18 20:03:42
4600,198,0,,2014-06-19 21:07:24
4601,56,0,,2014-06-15 10:37:50
4602,173,0,,2014-04-29 06:08:23
4603,169,0,,2014-04-23 19:59:00
4604,8,0,,2014-04-07 21:58:17
4605,108,0,,2014-03-14 00:23:55
4606,1,0,,2014-02-25 07:27:11
4607,137,0,,2014-02-14 02:05:13
4608,56,0,,2013-11-10 13:08:34
4609,116,0,,2013-10-18 22:42:56
4610,91,0,,2013-10-15 03:39:29
4611,183,0,,2013-09-20 01:20:12
4612,17,0,,2013-09-04 13:19:05
4613,99,0,,2013-06-17 22:18:54
4614,154,0,,2013-05-28 07:02:52
4615,33,0,,2013-05-08 07:52:19
4616,27,0,,2013-01-31 01:04:42
4617,191,0,,2013-01-20 05:53:59
4618,154,0,,2012-11-05 16:54:29
4619,137,0,,2006-12-26 06:33:13
4620,152,0,,2012-11-10 07:29:31
4621,31,0,,2011-11-09 03:35:48
4622,141,0,,2011-09-18 11:41:22
4623,199,0,,2011-08-31 11:57:32
4624,14,0,,2010-10-12 18:55:24
4625,98,0,,2016-11-09 19:42:56
4626,89,0,,2016-10-30 14:29:56
4627,14,0,,2016-10-26 15:12:36
4628,162,0,,2016-10-27 02:52:08
4629,146,0,,2016-10-23 13:19:42
4630,99,0,,2016-10-11 19:22:21
4631,20,0,,2016-08-18 07:17:12
4632,174,0,,2016-05-06 15:10:16
4633,6,0,,2016-04-23 04:05:05
4634,98,0,,2016-04-21 01:04:56
4635,76,0,,2016-04-14 19:56:20
4636,189,0,,2016-03-22 07:29:20
4637,3,0,,2016-01-06 23:27:33
4638,43,0,,2015-12-22 19:55:23
4639,128,0,,2015-12-20 00:23:53
4640,105,0,,2015-12-13 07:49:33
4641,20,0,,2015-12-09 22:31:30
4642,96,0,,2015-11-13 23:30:39
4643,37,0,,2015-11-11 21:24:14
4644,3,0,,2015-11-11 17:05:44
4645,189,0,,2015-11-11 12:51:52
4646,111,0,,2015-11-07 18:50:55
4647,159,0,,2015-11-04 11:15:23
4648,16,0,,2015-11-04 21:56:40
4649,30,0,,2015-11-03 23:11:19
4650,121,0,,2015-11-03 01:27:28
4651,128,0,,2015-11-02 08:42:04
4652,61,0,,2015-10-25 22:24:21
4653,104,0,,2015-10-01 23:50:22
4654,123,0,,2015-08-05 03:50:46
4655,132,0,,2015-07-04 23:48:55
4656,76,0,,2015-05-24 08:08:27
4657,125,0,,2015-05-11 01:10:11
4658,116,0,,2015-04-07 13:14:55
4659,37,0,,2015-03-18 04:17:11
4660,164,0,,2015-02-17 07:57:03
4661,13,0,,2015-02-10 18:22:24
4662,196,0,,2015-01-24 03:40:30
4663,27,0,,2015-01-21 14:40:56
4664,17,0,,2015-01-18 22:11:08
4665,137,0,,2015-01-01 11:07:59
4666,131,0,,2014-12-22 04:54:54
4667,176,0,,2014-12-16 23:25:42
4668,163,0,,2014-12-03 11:11:07
4669,3,0,,2014-11-23 12:49:15
4670,39,0,,2014-11-19 04:51:32
4671,150,0,,2014-11-16 17:57:49
4672,9,0,,2014-11-15 12:16:47
4673,86,0,,2014-11-10 03:45:00
4674,7,0,,2014-11-05 14:15:42
4675,195,0,,2014-10-30 00:43:02
4676,184,0,,2014-10-29 01:34:40
4677,130,0,,2014-10-25 14:10:12
4678,10,0,,2014-10-09 23:14:16
4679,45,0,,2014-10-04 20:55:56
4680,121,0,,2014-09-30 04:59:42
4681,139,0,,2014-09-23 23:12:24
4682,191,0,,2014-09-21 20:02:37
4683,140,0,,2014-09-15 22:41:52
4684,183,0,,2014-09-04 23:46:34
4685,46,0,,2014-08-16 08:23:42
4686,48,0,,2014-08-14 21:34:12
4687,10,0,,2014-08-13 20:45:59
4688,42,0,,2014-08-13 02:15:05
4689,138,0,,2014-08-11 15:40:14
4690,189,0,,2014-07-23 13:29:38
4691,183,0,,2014-07-07 16:28:45
4692,75,0,,2014-07-02 05:12:02
4693,115,0,,2014-06-25 02:00:33
4694,182,0,,2013-11-15 21:32:26
4695,36,0,,2013-11-10 17:25:32
4696,193,0,,2013-11-10 13:14:00
4697,71,0,,2013-11-03 08:27:32
4698,116,0,,2013-11-03 01:22:34
4699,170,0,,2013-11-01 04:09:50
4700,192,0,,2013-10-31 05:23:32
4701,42,0,,2013-04-24 07:23:19
4702,48,0,,2013-04-21 14:57:00
4703,94,0,,2012-12-31 13:42:15
4704,146,0,,2012-11-15 07:47:24
4705,178,0,,2007-01-04 03:40:55
4706,138,0,,2006-09-29 05:16:38
4707,31,0,,2006-09-19 11:58:59
4708,87,0,,2006-08-29 20:24:14
4709,36,0,,2006-08-16 10:48:56
4710,107,0,,2006-07-24 08:26:13
4711,78,0,,2006-06-29 09:46:11
4712,35,0,,2006-06-25 15:59:30
4713,127,0,,2006-05-24 02:11:47
4714,74,0,,2007-02-17 03:45:16
4715,65,0,,2007-01-14 00:29:58
4716,47,0,,2007-01-11 18:52:33
4717,11,0,,2007-07-05 04:53:50
4718,30,0,,2007-06-19 11:31:44
4719,158,0,,2007-06-13 14:49:11
4720,113,0,,2007-06-14 01:42:42
4721,117,0,,2007-05-25 14:17:58
4722,81,0,,2007-05-14 09:58:52
4723,170,0,,2007-05-05 01:05:30
4724,41,0,,2007-03-28 01:21:03
4725,64,0,,2007-03-12 18:08:14
4726,195,0,,2007-03-09 12:43:01
4727,34,0,,2011-07-08 10:41:40
4728,155,0,,2011-04-29 02:25:21
4729,143,0,,2011-01-31 15:03:28
4730,130,0,,2010-12-27 15:03:04
4731,81,0,,2010-11-26 08:51:57
4732,45,0,,2010-10-30 19:41:45
4733,123,0,,2010-01-21 15:32:19
4734,102,0,,2009-12-30 11:40:17
4735,174,0,,2009-11-11 05:55:26
4736,190,0,,2009-11-01 04:39:46
4737,48,0,,2014-10-31 19:23:43
4738,86,0,,2014-09-14 20:32:48
4739,33,0,,2014-09-03 14:40:20
4740,20,0,,2014-05-30 04:48:21
4741,165,0,,2014-04-13 09:29:31
4742,176,0,,2014-03-10 23:36:54
4743,67,0,,2014-02-24 04:46:58
4744,15,0,,2014-02-19 09:56:02
4745,180,0,,2014-02-10 06:51:18
4746,186,0,,2014-01-30 20:17:47
4747,186,0,,2014-01-23 03:06:36
4748,12,0,,2013-11-25 00:41:06
4749,38,0,,2013-11-09 20:57:14
4750,107,0,,2013-10-04 10:48:08
4751,68,0,,2013-06-24 01:24:33
4752,1,0,,2013-06-20 21:15:20
4753,21,0,,2013-06-17 06:09:02
4754,126,0,,2013-06-11 04:21:34
4755,43,0,,2013-05-06 09:47:31
4756,17,0,,2013-04-10 17:36:49
4757,34,0,,2013-04-03 02:58:23
4758,195,0,,2013-03-23 19:34:18
4759,156,0,,2013-03-12 17:52:50
4760,37,0,,2013-03-08 06:30:49
4761,13,0,,2013-02-05 15:49:03
4762,127,0,,2012-12-07 06:14:34
4763,144,0,,2012-12-06 10:53:37
4764,91,0,,2012-08-09 04:00:36
4765,104,0,,2012-02-23 15:14:57
4766,163,0,,2012-01-25 17:48:40
4767,105,0,,2010-06-22 12:05:54
4768,33,0,,2010-05-09 23:39:37
4769,169,0,,2009-11-21 12:15:48
4770,11,0,,2009-02-23 16:34:07
4771,121,0,,2008-10-11 18:49:16
4772,174,0,,2008-10-08 18:51:09
4773,119,0,,2018-05-08 05:21:29
4774,156,0,,2018-05-07 13:02:08
4775,84,0,,2018-05-05 10:56:55
4776,131,0,,2018-04-26 10:23:32
4777,119,0,,2018-04-25 09:33:31
4778,192,0,,2018-04-24 09:26:59
4779,43,0,,2018-04-24 00:45:09
4780,36,0,,2018-04-23 21:22:00
4781,138,0,,2018-04-22 04:54:50
4782,101,0,,2018-04-19 07:30:35
4783,198,0,,2018-04-17 10:32:13
4784,147,0,,2018-04-10 13:30:26
4785,168,0,,2018-04-09 21:21:56
4786,55,0,,2018-03-30 15:28:20
4787,199,0,,2018-03-29 22:58:11
4788,84,0,,2018-03-26 14:47:00
4789,145,0,,2018-03-19 02:49:25
4790,85,0,,2018-03-18 09:09:04
4791,184,0,,2018-03-18 04:15:55
4792,128,0,,2018-03-15 16:52:58
4793,30,0,,2018-03-10 19:15:46
4794,12,0,,2018-03-10 19:39:43
4795,16,0,,2018-03-07 10:58:09
4796,60,0,,2018-03-07 10:35:16
4797,111,0,,2018-03-05 13:33:44
4798,6,0,,2018-02-21 15:18:51
4799,88,0,,2018-02-18 12:43:24
4800,112,0,,2018-02-18 03:36:46
4801,118,0,,2018-02-17 01:06:19
4802,165,0,,2018-02-13 03:24:07
4803,74,0,,2018-02-11 20:55:17
4804,13,0,,2018-02-04 10:06:02
4805,26,0,,2018-02-02 22:00:23
4806,149,0,,2018-01-25 05:02:22
4807,50,0,,2018-01-22 02:08:08
4808,38,0,,2018-01-20 12:55:57
4809,140,0,,2018-01-20 12:42:25
4810,56,0,,2018-01-17 20:56:14
4811,167,0,,2018-01-17 12:26:48
4812,163,0,,2018-01-05 15:05:35
4813,73,0,,2017-12-24 13:49:24
4814,195,0,,2017-12-18 16:16:08
4815,151,0,,2017-12-18 21:08:36
4816,1,0,,2017-12-17 23:17:11
4817,39,0,,2017-12-14 17:40:43
4818,161,0,,2017-12-11 17:36:59
4819,32,0,,2017-11-29 19:53:18
4820,8,0,,2017-11-20 06:51:04
4821,141,0,,2017-11-18 13:01:51
4822,26,0,,2017-11-16 06:21:45
4823,22,0,,2017-11-11 16:10:36
4824,103,0,,2017-11-06 21:21:45
4825,1,0,,2017-11-04 19:12:41
4826,120,0,,2017-10-26 17:48:01
4827,117,0,,2017-10-24 21:34:41
4828,66,0,,2017-10-23 08:10:10
4829,40,0,,2017-10-22 07:21:47
4830,47,0,,2017-10-18 16:24:25
4831,37,0,,2017-10-17 15:40:55
4832,96,0,,2017-10-11 22:28:11
4833,24,0,,2017-09-14 12:57:16
4834,115,0,,2017-09-13 00:59:58
4835,191,0,,2017-08-17 23:48:19
4836,117,0,,2017-08-12 08:47:04
4837,146,0,,2017-08-02 21:20:06
4838,192,0,,2017-07-19 04:48:48
4839,30,0,,2017-07-01 16:02:15
4840,14,0,,2017-06-26 21:38:23
4841,30,0,,2017-06-14 02:27:28
4842,88,0,,2017-05-28 21:33:23
4843,91,0,,2017-05-25 14:44:28
4844,130,0,,2017-05-24 01:10:14
4845,108,0,,2017-05-22 02:54:18
4846,120,0,,2017-04-26 07:02:55
4847,183,0,,2017-04-26 09:54:26
4848,55,0,,2017-04-19 18:30:43
4849,114,0,,2017-04-13 07:59:27
4850,83,0,,2017-04-01 07:56:21
4851,173,0,,2017-03-28 11:02:11
4852,48,0,,2017-03-14 01:34:44
4853,144,0,,2017-03-07 02:46:50
4854,153,0,,2017-02-22 16:10:10
4855,8,0,,2017-02-08 12:40:23
4856,137,0,,2017-02-06 18:26:15
4857,71,0,,2017-01-31 17:30:48
4858,17,0,,2017-01-30 11:24:01
4859,89,0,,2017-01-15 13:04:22
4860,124,0,,2017-01-03 08:40:46
4861,195,0,,2016-12-20 09:52:05
4862,53,0,,2016-12-15 13:32:32
4863,167,0,,2016-12-11 16:06:05
4864,45,0,,2016-11-25 09:19:06
4865,90,0,,2016-11-06 23:40:06
4866,77,0,,2016-11-07 01:26:51
4867,176,0,,2016-10-26 23:18:07
4868,123,0,,2016-10-25 07:33:21
4869,113,0,,2016-09-18 00:06:46
4870,99,0,,2016-08-31 21:21:24
4871,32,0,,2016-08-22 08:47:05
4872,118,0,,2016-08-12 05:59:43
4873,38,0,,2016-08-10 16:23:09
4874,173,0,,2016-08-09 22:21:34
4875,159,0,,2016-07-19 22:43:28
4876,160,0,,2016-07-14 17:07:28
4877,154,0,,2016-06-24 19:41:41
4878,191,0,,2016-06-13 14:16:38
4879,176,0,,2016-06-06 16:55:11
4880,121,0,,2016-05-29 20:36:53
4881,153,0,,2016-05-27 18:27:56
4882,173,0,,2016-05-13 22:09:36
4883,121,0,,2016-04-20 15:08:58
4884,41,0,,2016-04-19 04:56:22
4885,173,0,,2016-04-14 22:04:52
4886,86,0,,2016-03-08 11:18:23
4887,44,0,,2016-02-22 09:05:53
4888,57,0,,2016-02-19 01:34:25
4889,28,0,,2016-02-16 23:05:45
4890,196,0,,2016-02-12 03:28:07
4891,96,0,,2016-02-11 04:00:43
4892,76,0,,2016-02-07 14:07:36
4893,172,0,,2016-02-07 03:18:25
4894,57,0,,2016-02-02 00:33:05
4895,140,0,,2016-01-31 03:30:32
4896,93,0,,2016-01-25 06:58:21
4897,52,0,,2016-01-24 15:29:16
4898,124,0,,2016-01-23 10:38:34
4899,103,0,,2016-01-15 13:15:36
4900,15,0,,2016-01-05 19:01:51
4901,152,0,,2016-01-05 18:45:05
4902,163,0,,2016-01-04 19:49:00
4903,77,0,,2015-12-25 10:33:09
4904,184,0,,2015-12-09 09:05:24
4905,135,0,,2015-12-05 03:24:08
4906,65,0,,2015-12-03 02:43:30
4907,50,0,,2015-11-18 04:50:17
4908,122,0,,2015-11-11 00:06:04
4909,84,0,,2015-11-11 05:21:54
4910,182,0,,2015-11-06 16:29:20
4911,90,0,,2015-11-03 09:31:54
4912,160,0,,2015-10-31 12:21:39
4913,91,0,,2015-10-18 13:11:24
4914,175,0,,2015-10-10 01:08:47
4915,107,0,,2015-10-07 12:27:44
4916,78,0,,2015-10-06 08:43:12
4917,161,0,,2015-10-06 19:54:28
4918,99,0,,2015-10-04 16:23:54
4919,18,0,,2015-09-30 20:04:58
4920,10,0,,2015-09-29 23:25:29
